"","id","source","pmid","pmcid","doi","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate"
"607","33441249","MED","33441249","PMC7834288","10.1016/j.dental.2020.12.004","Fighting viruses with materials science: Prospects for antivirus surfaces, drug delivery systems and artificial intelligence.","Rosa V, Ho D, Sabino-Silva R, Siqueira WL, Silikas N.","Dent Mater","3","37","2021","0109-5641; 1879-0097; ","496-507","research support, non-u.s. gov't; review-article; review; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-01-16","2021-01-10"
"608","34852938","MED","34852938","PMC8388193","10.1016/j.bjoms.2021.08.002","Immediate postoperative care on high dependency unit or ward following microvascular free tissue transfer: lessons learnt from a change in practice imposed during the COVID-19 pandemic.","James P, Bekiroglu F, Broderick D, Khattak O, Lowe D, Schache A, Shaw RJ, Rogers SN.","Br J Oral Maxillofac Surg",NA,NA,"2021","0266-4356; 1532-1940; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-12-15","2021-08-26"
"609","33973494","MED","33973494","PMC8120146","10.1177/00220345211014441","Ventilation Assessment by Carbon Dioxide Levels in Dental Treatment Rooms.","Huang Q, Marzouk T, Cirligeanu R, Malmstrom H, Eliav E, Ren YF.","J Dent Res","8","100","2021","0022-0345; 1544-0591; ","810-816","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","Y",5,"Y","Y","N","Y","N","2021-05-12","2021-05-11"
"610","32407597","MED","32407597","PMC7272863","10.1111/ger.12473","The COVID-19 Pandemic.","Slack-Smith L.","Gerodontology","2","37","2020","0734-0664; 1741-2358; ","99","research-article; editorial","Y","Y","N","Y","N","N",1,"N","N","N","Y","N","2020-05-15","2020-06-01"
"611","33388387","MED","33388387","PMC7834919","10.1016/j.jdent.2020.103576","Effects of mechanical ventilation and portable air cleaner on aerosol removal from dental treatment rooms.","Ren YF, Huang Q, Marzouk T, Richard R, Pembroke K, Martone P, Venner T, Malmstrom H, Eliav E.","J Dent",NA,"105","2021","0300-5712; 1879-176x; ","103576","research-article; journal article","Y","Y","N","Y","N","Y",8,"Y","Y","N","Y","N","2021-01-05","2020-12-31"
"612","33043573","MED","33043573","PMC7675282","10.1111/odi.13675","Angular cheilitis of COVID-19 patients: A case-series and literature review.","Riad A, Kassem I, Issa J, Badrah M, Klugar M.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",12,"N","Y","N","Y","N","2020-10-16","2020-10-11"
"613","33723904","MED","33723904","PMC8250882","10.1002/jdd.12588","Making it easier to be a patient in times of a pandemic.","Chambers D, Brady M, Ojcius D, Cuny E.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","1982-1983","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-03-17","2021-03-24"
"614","34172921","MED","34172921","PMC8231751","10.1038/s41415-021-3015-y","Role of teledentistry in paediatric dentistry.","Wallace CK, Schofield CE, Burbridge LAL, O'Donnell KL.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2021-06-27","2021-06-25"
"615","32475006","MED","32475006","PMC7300831","10.1111/odi.13447","Coronaviridae-Old friends, new enemy!","Leao JC, Gusmao TPL, Zarzar AM, Leao Filho JC, Barkokebas Santos de Faria A, Morais Silva IH, Gueiros LAM, Robinson NA, Porter S, Carvalho AAT.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"review-article; review; journal article","Y","Y","N","Y","N","N",8,"N","Y","N","Y","N","2020-06-02","2020-05-31"
"616","32761880","MED","32761880","PMC7436751","10.1002/jdd.12366","Visualizing the dynamics of COVID-19 modeling with dental students.","Laurence BE, Fryer CE, Sonnier J, Taylor-Bishop D.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-08-09","2020-08-06"
"617","32749700","MED","32749700","PMC7436838","10.1002/jdd.12365","Consolidating clinical care during the COVID-19 pandemic.","Ruona KS, Mosenge DE, Trieu A, Saeed SG.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"N","N","N","Y","N","2020-08-09","2020-08-04"
"618","32597513","MED","32597513","PMC7361353","10.1111/odi.13518","New intriguing possibility for prevention of coronavirus pneumonitis: Natural purified polyphenols.","Lo Muzio L, Bizzoca ME, Ravagnan G.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",7,"Y","Y","N","Y","N","2020-06-30","2020-06-29"
"619","32696473","MED","32696473","PMC7405079","10.1111/odi.13568","COVID-19 affected patients' utilization of dental care service.","Jiang Y, Tang T, Mei L, Li H.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"research-article; journal article","Y","Y","N","Y","N","Y",5,"Y","Y","N","Y","N","2020-07-23","2020-07-22"
"620","32537751","MED","32537751","PMC7323377","10.1002/jdd.12251","Dental and medical collaboration during COVID-19.","Suh M.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-06-17","2020-06-15"
"621","33043546","MED","33043546","PMC7675484","10.1111/odi.13678","Patient and providers' satisfaction with tele(oral)medicine during the COVID-19 pandemic.","Villa A, Sankar V, Shazib MA, Ramos D, Veluppillai P, Wu A, Shiboski C.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-10-16","2020-10-11"
"622","33414542","MED","33414542","PMC7789079","10.1038/s41415-020-2503-9","Evaluating splatter and settled aerosol during orthodontic debonding: implications for the COVID-19 pandemic.","Llandro H, Allison JR, Currie CC, Edwards DC, Bowes C, Durham J, Jakubovics N, Rostami N, Holliday R.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","Y",6,"Y","Y","N","Y","N","2021-01-09","2021-01-08"
"623","33483706","MED","33483706","PMC7821171","10.1038/s41415-020-2592-5","Psychological distress and the perceived impact of the COVID-19 pandemic on UK dentists during a national lockdown.","Collin V, O Selmo E, Whitehead P.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",10,"Y","Y","N","Y","N","2021-01-24","2021-01-22"
"624","32738815","MED","32738815","PMC7436400","10.1002/jdd.12358","Remote learning in a periodontal workshop during the COVID-19 pandemic.","Iyer P, Chin L, Lundergan W.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","N","N","2020-08-09","2020-08-01"
"625","32978581","MED","32978581","PMC7517741","10.1038/s41415-020-2180-8","Impact of COVID-19 on cervicofacial infection.","Wadia R.","Br Dent J","6","229","2020","0007-0610; 1476-5373; ","375","brief-report; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-09-27","2020-09-01"
"626","32649559","MED","32649559","PMC7382413","10.1097/scs.0000000000006752","Fallacies and Facts Around COVID-19: The Multifaceted Infection.","Elsayed SA, Abu-Hammad O, Alolayan AB, Eldeen YS, Dar-Odeh N.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e643-e644","comment; research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-07-15","2020-09-01"
"627","32623715","MED","32623715","PMC7361634","10.1002/jdd.12300","Students' perceptions on dental education in the wake of the COVID-19 pandemic.","Van Doren EJ, Lee JE, Breitman LS, Chutinan S, Ohyama H.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",7,"N","Y","N","Y","N","2020-07-06","2020-07-05"
"628","32614499","MED","32614499","PMC7362159","10.1111/odi.13520","Challenges of oral medicine specialists at the time of COVID-19 pandemic.","Dziedzic A, Varoni EM.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2020-07-03","2020-07-02"
"629","33472613","MED","33472613","PMC7816144","10.1186/s12903-020-01379-x","Survival of silver diamine fluoride among patients treated in community dental clinics: a naturalistic study.","Raskin SE, Tranby EP, Ludwig S, Okunev I, Frantsve-Hawley J, Boynes S.","BMC Oral Health","1","21","2021","1472-6831","35","research-article; journal article","Y","Y","N","Y","N","Y",4,"Y","Y","N","Y","N","2021-01-22","2021-01-20"
"630","32404622","MED","32404622","PMC7282403","10.1097/scs.0000000000006565","Considerations for Pediatric Craniofacial Surgeons During the COVID-19 Outbreak.","Schoenbrunner A, Sarac B, Gosman A, Janis JE.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e618-e620","research-article; journal article","Y","Y","N","Y","N","Y",7,"Y","Y","N","Y","N","2020-05-15","2020-09-01"
"631","32666519","MED","32666519","PMC7405409","10.1002/jdd.12322","Teaching emergency medicine in a dental school during the time of COVID-19.","Damien NM, Chappell DJ, van der Hoeven R.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-07-16","2020-07-15"
"632","33608748","MED","33608748","PMC7895509","10.1007/s00784-021-03837-4","Demineralization prevention with a new antibacterial restorative composite containing QASi nanoparticles: an in situ study.","Rechmann P, Le CQ, Chaffee BW, Rechmann BMT.","Clin Oral Investig","9","25","2021","1432-6981; 1436-3771; ","5293-5305","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","Y","2021-02-21","2021-02-19"
"633","33029787","MED","33029787","PMC7675403","10.1002/jdd.12458","Promoting critical thinking during a pandemic.","Sterlitz SJ, Karpenko AE, Garcia-Hammaker SS, Barragato AJ.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","N","N","2020-10-16","2020-10-07"
"634","33414543","MED","33414543","PMC7789070","10.1038/s41415-020-2499-1","Dental emergencies presenting to maxillofacial units during the COVID-19 pandemic: a five-centre UK hospital study.","Blackhall KK, Singh RP.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2021-01-09","2021-01-07"
"635","33276770","MED","33276770","PMC7716286","10.1186/s12903-020-01345-7","Emergency and urgent dental visits among Medicaid enrollees from 2013 to 2017.","Fiehn R, Okunev I, Bayham M, Barefoot S, Tranby EP.","BMC Oral Health","1","20","2020","1472-6831","355","research-article; journal article","Y","Y","N","Y","N","Y",0,"N","Y","N","Y","N","2020-12-05","2020-12-04"
"636","32700370","MED","32700370","PMC7405394","10.1002/jdd.12310","The COVID-19 pandemic: Implications for the oral and maxillofacial surgery residency application process.","Rekawek P, Henry A, Moe J, Schlieve T, Panchal N.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-07-24","2020-07-22"
"637","33448398","MED","33448398","PMC8014255","10.1002/jdd.12529","Connecting the dots: Lessons learned from student performance in the pandemic era.","Inoue N, Kaczmarek K, Chen E, Ohyama H.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","1996-1998","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2021-01-16","2021-01-25"
"638","32961585","MED","32961585","PMC7537538","10.1111/idj.12620","Ageusia, a highly specific symptom of COVID-19, for which an unaware patient may seek dental assistance.","Salzano G, Maglitto F, Vaira LA, Salzano FA, De Riu G.","Int Dent J",NA,NA,"2020","0020-6539; 1875-595x; ",NA,"editorial; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-09-23","2020-09-22"
"639","32449999","MED","32449999","PMC7283847","10.1111/ocr.12395","Impact of coronavirus pandemic in appointments and anxiety/concerns of patients regarding orthodontic treatment.","Cotrin P, Peloso RM, Oliveira RC, de Oliveira RCG, Pini NIP, Valarelli FP, Freitas KMS.","Orthod Craniofac Res","4","23","2020","1601-6335; 1601-6343; ","455-461","research-article; journal article","Y","Y","N","Y","N","N",16,"N","Y","N","Y","N","2020-05-27","2020-06-23"
"640","33941170","MED","33941170","PMC8091671","10.1186/s12903-021-01590-4","Effectiveness of brushing teeth in patients with reduced oral hygiene by laypeople: a randomized, controlled study.","Barbe AG, Al-Barwari A, Hamacher S, Deinzer R, Weik U, Noack MJ.","BMC Oral Health","1","21","2021","1472-6831","225","research-article; randomized controlled trial; journal article","Y","Y","N","Y","N","Y",0,"Y","Y","N","Y","N","2021-05-05","2021-04-30"
"641","32589807","MED","32589807","PMC7361527","10.1002/jdd.12291","A virtual oral cancer clinical competency examination administered during the COVID-19 pandemic.","Stoopler ET, Kuperstein AS, Berardi TR, Sollecito TP.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-06-27","2020-06-26"
"642","32738828","MED","32738828","PMC7436409","10.1002/jdd.12355","Global pandemic and the rise of teledentistry.","Patel SA, Halpin RM, Olson GW, Franklin A.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","N","N","2020-08-09","2020-08-01"
"643","33082522","MED","33082522","PMC7574391","10.1038/s41415-020-2177-3","Evaluation of a dental nurse-led triage system in a private dental practice during the COVID-19 pandemic.","Cowell A, Goodwin L, Hare K, Campbell C.","Br Dent J",NA,NA,"2020","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-10-22","2020-10-20"
"644","32933788","MED","32933788","PMC7449978","10.1016/j.bjoms.2020.08.104","You Have Control: aviation communication application for safety-critical times in surgery.","Hardie JA, Oeppen RS, Shaw G, Holden C, Tayler N, Brennan PA.","Br J Oral Maxillofac Surg","9","58","2020","0266-4356; 1532-1940; ","1073-1077","review-article; review; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-09-23","2020-08-27"
"645","33479516","MED","33479516","PMC7819621","10.1038/s41415-020-2594-3","AAA: a rock and a hard place.","Modgill O, Patel G, Akintola D, Obisesan O, Tagar H.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","N","N","2021-01-23","2021-01-21"
"646","32801323","MED","32801323","PMC7427495","10.1038/s41415-020-1919-6","Teledentistry from a patient perspective during the coronavirus pandemic.","Rahman N, Nathwani S, Kandiah T.","Br Dent J",NA,NA,"2020","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",13,"Y","Y","N","Y","N","2020-08-18","2020-08-14"
"647","32654931","MED","32654931","PMC7305926","10.1016/j.oooo.2020.06.011","Hydroxychloroquine and the treatment of Sjogren syndrome, chronic ulcerative stomatitis, and oral lichen planus in the age of COVID-19.","Hussein H, Brown R.","Oral Surg Oral Med Oral Pathol Oral Radiol","1","131","2021","2212-4403; 2212-4411; ","e9-e13","comment; review-article; review; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-07-15","2020-06-20"
"648","32386670","MED","32386670","PMC7252051","10.1016/j.bjoms.2020.04.033","A new modification of a visor mask for use with a head-light and loupes.","Barraclough J, Parmar J.","Br J Oral Maxillofac Surg","6","58","2020","0266-4356; 1532-1940; ","719-720","brief-report; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-05-12","2020-05-01"
"649","32418760","MED","32418760","PMC7200369","10.1016/j.bjoms.2020.04.043","Aerosol prevention in osteosynthesis for maxillofacial trauma - a technical note.","Grant J, Shafi A, Halsnad M.","Br J Oral Maxillofac Surg","6","58","2020","0266-4356; 1532-1940; ","721-722","brief-report; journal article","Y","Y","N","Y","N","Y",1,"Y","Y","N","Y","N","2020-05-18","2020-05-06"
"650","32631753","MED","32631753","PMC7214313","10.1016/j.bjoms.2020.05.009","Coronavirus pandemic: applying a whole-of-society model for the whole-of-the world.","Dubb SS.","Br J Oral Maxillofac Surg","7","58","2020","0266-4356; 1532-1940; ","838-842","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-07-08","2020-05-12"
"651","32506445","MED","32506445","PMC7300848","10.1002/jdd.12248","Surveillance, intelligence, and intuition: Knowing when to re-engage in clinical operations.","Kelly A, Martin AB, Teich ST.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","N","N","2020-06-08","2020-06-07"
"652","32802237","MED","32802237","PMC7378155","10.36834/cmej.69322","""We regret to inform you that you did not match"": Reflections on how to improve the match experience.","Fellows TK, Freiman S, Ljubojevic V, Saravanabavan S.","Can Med Educ J","3","11","2020","1923-1202; 0278-2391; ","e129-e132","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-08-18","2020-07-15"
